epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
525,5127.85,0.37937,0.56973,0.33612,0.91748,0.78618,0.84327,0.87408,0.66483,0.78666,0.81876,0.85221,0.61212,1.35339,4.54644,1.42658,1.87608,0.00060155,0.00060155,0.00060155
526,5137.6,0.32035,0.48711,0.29547,0.88413,0.79748,0.84361,0.88103,0.66791,0.79637,0.83412,0.85976,0.61324,1.34331,4.5726,1.38234,1.8827,0.000600313,0.000600313,0.000600313
527,5147.42,0.33809,0.48229,0.29529,0.8871,0.75629,0.76378,0.82089,0.62767,0.72999,0.73997,0.7956,0.57763,1.40205,4.71686,1.45267,1.91402,0.000599075,0.000599075,0.000599075
528,5157.24,0.32398,0.47761,0.28794,0.89552,0.76751,0.74751,0.831,0.63945,0.75654,0.70759,0.80463,0.5703,1.42739,4.80881,1.53961,1.96532,0.000597837,0.000597837,0.000597837
529,5167,0.33184,0.47448,0.29178,0.89202,0.78383,0.74266,0.81854,0.62559,0.76591,0.73106,0.80436,0.566,1.42534,4.81743,1.46647,1.95144,0.0005966,0.0005966,0.0005966
530,5176.5,0.30425,0.52192,0.29348,0.88432,0.83088,0.78931,0.85791,0.62445,0.76964,0.72804,0.79745,0.55616,1.45422,4.78296,1.42833,2.00305,0.000595362,0.000595362,0.000595362
531,5186.4,0.35263,0.53603,0.30016,0.91996,0.83179,0.77773,0.85032,0.61155,0.78064,0.71524,0.79873,0.56203,1.387,4.82784,1.35701,1.95805,0.000594125,0.000594125,0.000594125
532,5196.43,0.33448,0.50421,0.27991,0.89153,0.91654,0.7225,0.83545,0.6177,0.8736,0.6686,0.77956,0.54773,1.40105,4.9223,1.34525,1.97845,0.000592887,0.000592887,0.000592887
533,5206.19,0.31288,0.50049,0.28739,0.87425,0.86763,0.73315,0.82015,0.6274,0.81789,0.68333,0.76205,0.52986,1.41673,4.92496,1.3201,2.00014,0.00059165,0.00059165,0.00059165
534,5215.85,0.33131,0.50611,0.29592,0.8928,0.85441,0.75222,0.8214,0.62319,0.80598,0.70222,0.77155,0.5268,1.3695,4.97531,1.40352,1.89616,0.000590412,0.000590412,0.000590412
535,5225.63,0.33341,0.50201,0.28322,0.89981,0.85059,0.80701,0.87252,0.6345,0.74328,0.71083,0.78055,0.52082,1.31645,5.02067,1.52538,1.86291,0.000589175,0.000589175,0.000589175
536,5235.41,0.33499,0.51765,0.28373,0.87418,0.84205,0.77462,0.86403,0.64227,0.9101,0.60333,0.78312,0.53128,1.30493,4.9502,1.565,1.81912,0.000587938,0.000587938,0.000587938
537,5245.15,0.35423,0.51629,0.29492,0.91288,0.81885,0.81739,0.86712,0.63687,0.75459,0.75598,0.78756,0.55316,1.36083,4.86795,1.57299,1.87321,0.0005867,0.0005867,0.0005867
538,5254.77,0.32265,0.47756,0.2899,0.89087,0.89731,0.77111,0.8643,0.63453,0.74982,0.76374,0.78141,0.55597,1.37641,4.78198,1.54175,1.9058,0.000585462,0.000585462,0.000585462
539,5264.33,0.29461,0.46286,0.24503,0.86038,0.93932,0.77879,0.87698,0.64264,0.86159,0.71834,0.78968,0.56362,1.41659,4.64188,1.44016,1.93209,0.000584225,0.000584225,0.000584225
540,5273.97,0.33139,0.48447,0.29117,0.89973,0.93129,0.80427,0.86328,0.62349,0.85947,0.74574,0.79129,0.55883,1.43771,4.53629,1.49051,1.94707,0.000582987,0.000582987,0.000582987
541,5283.57,0.33668,0.46777,0.28014,0.90117,0.94163,0.7757,0.86553,0.6246,0.86611,0.71425,0.78782,0.5793,1.43457,4.42647,1.50371,1.94247,0.00058175,0.00058175,0.00058175
542,5293.43,0.3252,0.46629,0.29033,0.88146,0.95435,0.75617,0.86774,0.62657,0.92575,0.74465,0.8507,0.59406,1.42457,4.42674,1.4124,1.9285,0.000580512,0.000580512,0.000580512
543,5303.14,0.35698,0.49161,0.29853,0.88577,0.80698,0.86619,0.88561,0.66714,0.81963,0.83189,0.8762,0.58882,1.35436,4.53637,1.41996,1.84798,0.000579275,0.000579275,0.000579275
544,5312.77,0.34342,0.47055,0.28869,0.88524,0.80915,0.87121,0.8878,0.67432,0.8126,0.86262,0.87353,0.58287,1.32297,4.55266,1.43805,1.80706,0.000578037,0.000578037,0.000578037
545,5322.28,0.31765,0.46826,0.26271,0.86755,0.80647,0.83814,0.88941,0.68456,0.83474,0.81358,0.85873,0.5911,1.25747,4.59361,1.52802,1.71334,0.0005768,0.0005768,0.0005768
546,5332,0.32505,0.46205,0.28856,0.88667,0.84839,0.82543,0.87334,0.68635,0.84839,0.82543,0.86246,0.59879,1.26894,4.65521,1.63574,1.72202,0.000575563,0.000575563,0.000575563
547,5341.97,0.31399,0.48917,0.28871,0.89476,0.78301,0.77012,0.86192,0.6907,0.78301,0.77012,0.86053,0.60738,1.26888,4.7393,1.71983,1.65209,0.000574325,0.000574325,0.000574325
548,5351.38,0.32318,0.49311,0.2847,0.89496,0.79635,0.76771,0.85186,0.67695,0.7966,0.76891,0.85756,0.60527,1.28016,4.80842,1.74563,1.63567,0.000573087,0.000573087,0.000573087
549,5361.17,0.34279,0.4991,0.30779,0.90651,0.92742,0.6766,0.84144,0.64081,0.89121,0.66504,0.81166,0.59357,1.26739,4.86154,1.98491,1.59931,0.00057185,0.00057185,0.00057185
550,5370.54,0.31679,0.45368,0.29029,0.87775,0.91545,0.67169,0.82852,0.64904,0.87139,0.66361,0.80964,0.58537,1.29741,4.86524,2.13301,1.63305,0.000570612,0.000570612,0.000570612
551,5380.06,0.34522,0.50055,0.29448,0.879,0.73935,0.77082,0.82668,0.66086,0.72519,0.74638,0.8037,0.5791,1.28113,4.91151,2.03419,1.66624,0.000569375,0.000569375,0.000569375
552,5389.57,0.33733,0.50923,0.29405,0.90693,0.7866,0.7747,0.83949,0.68065,0.76127,0.76515,0.81538,0.57685,1.2186,4.9319,1.93394,1.62067,0.000568137,0.000568137,0.000568137
553,5399.63,0.3411,0.53042,0.30175,0.89326,0.76112,0.81867,0.8532,0.69669,0.72663,0.79462,0.82265,0.57433,1.25404,4.95772,1.67086,1.64818,0.0005669,0.0005669,0.0005669
554,5409.33,0.30854,0.46663,0.26704,0.88815,0.8692,0.74615,0.86732,0.70369,0.83452,0.71596,0.83164,0.59046,1.26425,4.91751,1.62708,1.65439,0.000565662,0.000565662,0.000565662
555,5418.89,0.29787,0.50216,0.27243,0.87202,0.92271,0.74042,0.85597,0.6715,0.86262,0.71666,0.81105,0.56993,1.23753,4.94324,1.62834,1.6093,0.000564425,0.000564425,0.000564425
556,5428.7,0.29535,0.43308,0.28601,0.88952,0.93,0.73788,0.84778,0.65937,0.86918,0.71412,0.80731,0.56952,1.26673,4.95317,1.68622,1.63862,0.000563187,0.000563187,0.000563187
557,5438.07,0.29136,0.49362,0.24755,0.87281,0.92861,0.74013,0.86097,0.67191,0.89868,0.7,0.81207,0.57244,1.23842,5.00376,1.8021,1.60727,0.00056195,0.00056195,0.00056195
558,5447.82,0.34441,0.55677,0.30207,0.89497,0.93977,0.73742,0.86479,0.6757,0.90518,0.6834,0.81571,0.5738,1.23434,4.99467,1.81962,1.59074,0.000560712,0.000560712,0.000560712
559,5457.46,0.31822,0.48046,0.29915,0.88007,0.93306,0.72989,0.81443,0.66324,0.87539,0.70639,0.78159,0.57368,1.21281,5.00363,1.86846,1.59507,0.000559475,0.000559475,0.000559475
560,5467.3,0.33968,0.55399,0.28388,0.89226,0.8959,0.72224,0.8094,0.67667,0.87124,0.71039,0.79106,0.58315,1.20537,5.07657,1.92395,1.59339,0.000558237,0.000558237,0.000558237
561,5476.9,0.32826,0.51019,0.30393,0.9051,0.88961,0.69249,0.79876,0.66718,0.8625,0.68093,0.78061,0.56898,1.2256,5.16867,2.0795,1.65368,0.000557,0.000557,0.000557
562,5486.64,0.34077,0.5011,0.30298,0.88171,0.96496,0.6465,0.80451,0.67167,0.83658,0.67675,0.7863,0.57254,1.24054,5.23277,2.09886,1.66928,0.000555762,0.000555762,0.000555762
563,5496.62,0.2974,0.48916,0.27217,0.86957,0.86707,0.71293,0.83561,0.67911,0.84134,0.70102,0.80496,0.5668,1.31767,5.00363,2.02601,1.72428,0.000554525,0.000554525,0.000554525
564,5506.11,0.31912,0.49993,0.26095,0.87424,0.86355,0.7303,0.85273,0.67594,0.84432,0.71776,0.79726,0.56665,1.34897,4.87524,1.83989,1.74679,0.000553288,0.000553288,0.000553288
565,5515.89,0.31566,0.43621,0.29705,0.90043,0.92127,0.76739,0.89274,0.71667,0.88045,0.72906,0.83225,0.5981,1.25585,4.66798,1.27736,1.71194,0.00055205,0.00055205,0.00055205
566,5525.52,0.32418,0.49208,0.28417,0.89219,0.87296,0.80143,0.89868,0.72125,0.81958,0.75178,0.83715,0.60872,1.23915,4.58519,1.22733,1.70537,0.000550813,0.000550813,0.000550813
567,5535.26,0.31417,0.53339,0.27936,0.89394,0.86392,0.74912,0.87914,0.68857,0.86392,0.74912,0.86044,0.59186,1.21921,4.53386,1.2572,1.70481,0.000549575,0.000549575,0.000549575
568,5544.81,0.34715,0.50249,0.27122,0.90622,0.8685,0.74777,0.87232,0.67638,0.8685,0.74777,0.84804,0.5865,1.24721,4.48916,1.32348,1.73484,0.000548338,0.000548338,0.000548338
569,5554.32,0.30227,0.46178,0.27879,0.85668,0.89131,0.75782,0.86145,0.67107,0.87022,0.746,0.82971,0.59256,1.24234,4.49368,1.36673,1.77158,0.0005471,0.0005471,0.0005471
570,5563.98,0.31697,0.45912,0.27922,0.88808,0.88521,0.76426,0.86828,0.68966,0.86456,0.75244,0.84017,0.60439,1.24254,4.41686,1.37453,1.78518,0.000545863,0.000545863,0.000545863
571,5573.7,0.3267,0.48857,0.29105,0.8955,0.93029,0.81905,0.87688,0.69049,0.90618,0.80714,0.85519,0.61716,1.24021,4.24138,1.35904,1.77201,0.000544625,0.000544625,0.000544625
572,5583.3,0.31019,0.43663,0.28441,0.89128,0.91765,0.81905,0.86906,0.69453,0.8922,0.80714,0.84602,0.61534,1.22793,4.20292,1.34125,1.75618,0.000543388,0.000543388,0.000543388
573,5592.74,0.32089,0.49031,0.29519,0.88772,0.91764,0.79804,0.86975,0.69568,0.86523,0.74524,0.82017,0.58928,1.24851,4.28116,1.39398,1.78447,0.00054215,0.00054215,0.00054215
574,5602.41,0.3142,0.45238,0.28082,0.88183,0.92289,0.79273,0.86461,0.69135,0.87198,0.74171,0.82233,0.58585,1.27496,4.27567,1.4372,1.81532,0.000540913,0.000540913,0.000540913
575,5612.21,0.31532,0.49359,0.293,0.89034,0.8964,0.78528,0.85366,0.68475,0.8183,0.72798,0.79324,0.57003,1.29613,4.30128,1.46327,1.86485,0.000539675,0.000539675,0.000539675
576,5621.67,0.3399,0.53638,0.3047,0.89609,0.93296,0.72004,0.84573,0.67416,0.79039,0.76154,0.80863,0.58046,1.29466,4.33588,1.4865,1.8778,0.000538438,0.000538438,0.000538438
577,5631.09,0.33655,0.46812,0.2864,0.89864,0.92122,0.70785,0.83382,0.68334,0.89033,0.69628,0.82678,0.59198,1.34001,4.35202,1.51194,1.90878,0.0005372,0.0005372,0.0005372
578,5640.62,0.3021,0.45794,0.29332,0.86681,0.92546,0.70707,0.83949,0.67871,0.89443,0.69558,0.8216,0.58401,1.31935,4.3316,1.46495,1.90709,0.000535963,0.000535963,0.000535963
579,5650.09,0.32089,0.45447,0.2932,0.89171,0.91805,0.73902,0.86018,0.67602,0.89004,0.72727,0.83872,0.5974,1.26995,4.34631,1.3422,1.89766,0.000534725,0.000534725,0.000534725
580,5659.66,0.32987,0.46266,0.30544,0.90019,0.9066,0.76697,0.86305,0.69883,0.88018,0.75521,0.85013,0.61032,1.23662,4.32706,1.31596,1.85386,0.000533488,0.000533488,0.000533488
581,5669.32,0.31058,0.46664,0.26138,0.86273,0.82187,0.86672,0.89169,0.70114,0.80556,0.85512,0.88473,0.62343,1.24071,4.42651,1.24293,1.85451,0.00053225,0.00053225,0.00053225
582,5678.89,0.33107,0.4598,0.26865,0.90985,0.84943,0.85101,0.88926,0.69317,0.81402,0.82792,0.87126,0.62633,1.23911,4.38306,1.33132,1.82016,0.000531013,0.000531013,0.000531013
583,5688.56,0.33316,0.47885,0.27403,0.8922,0.86376,0.83064,0.88776,0.69743,0.81963,0.80979,0.86887,0.62422,1.26013,4.43247,1.37001,1.78206,0.000529775,0.000529775,0.000529775
584,5698.15,0.30403,0.46099,0.29054,0.88114,0.87322,0.84147,0.88452,0.69464,0.83165,0.81808,0.85995,0.61876,1.24206,4.44033,1.35545,1.73432,0.000528538,0.000528538,0.000528538
585,5708.07,0.31402,0.45964,0.26334,0.85822,0.86827,0.87329,0.87339,0.66874,0.81294,0.81426,0.83296,0.59127,1.21319,4.52533,1.36603,1.68995,0.0005273,0.0005273,0.0005273
586,5717.78,0.30696,0.46617,0.27349,0.88204,0.88732,0.79574,0.85055,0.66434,0.86662,0.78399,0.84064,0.59963,1.21854,4.632,1.45953,1.67609,0.000526063,0.000526063,0.000526063
587,5727.36,0.3403,0.47899,0.27542,0.90918,0.76333,0.78143,0.81298,0.62783,0.74512,0.76952,0.80256,0.55781,1.22475,4.80544,1.61619,1.71845,0.000524825,0.000524825,0.000524825
588,5737.06,0.31905,0.48956,0.26855,0.86465,0.76296,0.76914,0.81117,0.6232,0.74362,0.7576,0.80157,0.54764,1.24543,4.79066,1.59933,1.74539,0.000523588,0.000523588,0.000523588
589,5746.67,0.30101,0.46405,0.26496,0.86344,0.74357,0.77017,0.80612,0.62505,0.72043,0.75915,0.78835,0.54221,1.24217,4.95641,1.65596,1.75223,0.00052235,0.00052235,0.00052235
590,5756.39,0.29919,0.44849,0.2705,0.87916,0.75645,0.7915,0.82734,0.64715,0.71618,0.75354,0.79532,0.54749,1.22611,5.0877,1.6664,1.74289,0.000521113,0.000521113,0.000521113
591,5766.01,0.33532,0.47168,0.28133,0.88479,0.83494,0.73733,0.82347,0.66053,0.80869,0.72381,0.79834,0.54537,1.245,5.31,1.586,1.76505,0.000519875,0.000519875,0.000519875
592,5775.83,0.32829,0.50207,0.2901,0.89211,0.98085,0.6839,0.84405,0.6886,0.95005,0.67217,0.82567,0.56236,1.22223,5.25263,1.51702,1.74784,0.000518638,0.000518638,0.000518638
593,5785.49,0.28061,0.44808,0.24483,0.87732,0.83212,0.81049,0.88711,0.70066,0.79232,0.78248,0.86956,0.5765,1.25692,5.22226,1.4569,1.7884,0.0005174,0.0005174,0.0005174
594,5795.24,0.29991,0.45337,0.24982,0.87258,0.83001,0.8076,0.8964,0.71269,0.84831,0.77685,0.88396,0.58195,1.23727,5.11868,1.38435,1.79338,0.000516163,0.000516163,0.000516163
595,5805.16,0.3134,0.4492,0.27237,0.89093,0.90559,0.76576,0.89761,0.70387,0.90559,0.76576,0.88716,0.57539,1.24555,4.99425,1.28992,1.82,0.000514925,0.000514925,0.000514925
596,5814.8,0.30891,0.48084,0.27165,0.88387,0.8227,0.83186,0.89126,0.68673,0.8227,0.83186,0.88876,0.57027,1.27113,4.89983,1.31788,1.85409,0.000513688,0.000513688,0.000513688
597,5824.47,0.35713,0.48001,0.29243,0.90831,0.82811,0.85108,0.88767,0.6778,0.82632,0.86919,0.89366,0.56723,1.34359,4.82563,1.34858,1.90726,0.00051245,0.00051245,0.00051245
598,5833.97,0.27625,0.40254,0.24442,0.86655,0.93125,0.795,0.90134,0.68428,0.92786,0.7957,0.89784,0.5722,1.34277,4.88303,1.36161,1.94407,0.000511213,0.000511213,0.000511213
599,5843.66,0.29324,0.444,0.26504,0.88652,0.98524,0.80014,0.89206,0.67487,0.95861,0.78833,0.88888,0.55218,1.33705,4.98343,1.31291,1.94032,0.000509975,0.000509975,0.000509975
600,5853.01,0.3149,0.49848,0.26737,0.88105,0.99078,0.79974,0.89097,0.68877,0.91559,0.75255,0.86764,0.55938,1.32679,4.92585,1.34016,1.91499,0.000508738,0.000508738,0.000508738
601,5862.75,0.3071,0.48172,0.26776,0.89098,0.97582,0.79182,0.89136,0.69653,0.95062,0.78018,0.88719,0.5579,1.33595,4.729,1.33032,1.90093,0.0005075,0.0005075,0.0005075
602,5871.98,0.29155,0.41853,0.25843,0.86866,0.86053,0.81837,0.88575,0.69234,0.86053,0.81837,0.87907,0.56649,1.35087,4.67053,1.44054,1.89352,0.000506263,0.000506263,0.000506263
603,5882,0.32594,0.49507,0.2812,0.88519,0.82687,0.86369,0.89866,0.69189,0.85393,0.82557,0.872,0.56685,1.3525,4.75365,1.38413,1.89846,0.000505025,0.000505025,0.000505025
604,5891.76,0.3415,0.49987,0.30112,0.88967,0.83327,0.7773,0.86299,0.6836,0.83327,0.7773,0.83339,0.56035,1.29924,4.69584,1.38146,1.89403,0.000503787,0.000503787,0.000503787
605,5901.43,0.32221,0.4473,0.27496,0.88998,0.79136,0.79062,0.85827,0.69086,0.77299,0.77895,0.82947,0.56026,1.32171,4.57466,1.38393,1.87745,0.00050255,0.00050255,0.00050255
606,5911.27,0.31365,0.4418,0.26951,0.90077,0.83277,0.70745,0.85191,0.67133,0.76442,0.74037,0.84073,0.55809,1.35985,4.54509,1.40933,1.89929,0.000501313,0.000501313,0.000501313
607,5921.18,0.309,0.42334,0.27968,0.87781,0.87235,0.69396,0.80918,0.65394,0.83329,0.69571,0.80486,0.56125,1.3033,4.51978,1.44431,1.83555,0.000500075,0.000500075,0.000500075
608,5930.93,0.29961,0.43686,0.24891,0.88549,0.90447,0.67381,0.80873,0.65099,0.86352,0.66273,0.80442,0.5671,1.3059,4.52002,1.4684,1.83244,0.000498838,0.000498838,0.000498838
609,5940.4,0.32212,0.47493,0.26601,0.91069,0.81452,0.68496,0.81544,0.66619,0.7936,0.67327,0.79338,0.57691,1.30682,4.52281,1.54722,1.79713,0.0004976,0.0004976,0.0004976
610,5950,0.3105,0.48072,0.28103,0.89206,0.78912,0.73925,0.81702,0.66792,0.7711,0.72772,0.79493,0.58399,1.31019,4.53083,1.51748,1.7916,0.000496363,0.000496363,0.000496363
611,5959.69,0.31786,0.43952,0.26059,0.89174,0.93084,0.67305,0.83808,0.68118,0.85736,0.67381,0.81828,0.60898,1.35561,4.58024,1.60668,1.8202,0.000495125,0.000495125,0.000495125
612,5969.43,0.32579,0.43337,0.27424,0.88665,0.92711,0.67381,0.83913,0.68574,0.85812,0.67381,0.82182,0.61761,1.40088,4.61513,1.66104,1.85808,0.000493887,0.000493887,0.000493887
613,5979.14,0.30173,0.40385,0.2609,0.89343,0.88013,0.70427,0.82299,0.67817,0.8544,0.69249,0.82405,0.61273,1.42772,4.74951,1.63464,1.88993,0.00049265,0.00049265,0.00049265
614,5988.66,0.32609,0.48595,0.29178,0.89866,0.88489,0.69263,0.81125,0.66181,0.89561,0.67131,0.81438,0.61171,1.39771,4.80899,1.72757,1.86098,0.000491413,0.000491413,0.000491413
615,5998.46,0.28942,0.4214,0.24235,0.86543,0.89154,0.69368,0.82218,0.6864,0.89154,0.69368,0.82079,0.6035,1.32588,4.95766,1.80709,1.7956,0.000490175,0.000490175,0.000490175
616,6008.29,0.29647,0.41952,0.27012,0.89638,0.89401,0.69085,0.81592,0.70854,0.89401,0.69085,0.81453,0.59701,1.36285,5.05344,1.76219,1.83865,0.000488938,0.000488938,0.000488938
617,6017.65,0.30188,0.44214,0.27093,0.87548,0.88707,0.72602,0.82074,0.6998,0.88707,0.72602,0.81796,0.59221,1.29729,5.03461,1.72018,1.77647,0.0004877,0.0004877,0.0004877
618,6027.41,0.32442,0.4404,0.27851,0.91438,0.87106,0.75515,0.82729,0.70379,0.88505,0.73047,0.81993,0.58752,1.33165,5.00162,1.72536,1.80766,0.000486463,0.000486463,0.000486463
619,6037.29,0.30378,0.43704,0.25785,0.85955,0.89072,0.75629,0.83784,0.7124,0.89072,0.75629,0.84161,0.59758,1.34471,4.80214,1.61068,1.79363,0.000485225,0.000485225,0.000485225
620,6047.1,0.29682,0.47669,0.27712,0.9027,0.887,0.76559,0.82292,0.7035,0.887,0.76559,0.8267,0.56901,1.32803,4.78031,1.61386,1.76701,0.000483988,0.000483988,0.000483988
621,6056.57,0.29438,0.42588,0.25509,0.86982,0.90737,0.76206,0.85264,0.70385,0.90276,0.76406,0.82771,0.55946,1.29843,4.75941,1.61685,1.73971,0.00048275,0.00048275,0.00048275
622,6066.25,0.32028,0.44698,0.30296,0.91283,0.9208,0.75654,0.85412,0.70784,0.86981,0.76351,0.82363,0.56228,1.265,4.84242,1.59263,1.73358,0.000481513,0.000481513,0.000481513
623,6076.11,0.30497,0.43724,0.25895,0.87649,0.97886,0.74456,0.85968,0.7171,0.94827,0.73275,0.84432,0.55898,1.31997,5.10245,1.59494,1.79653,0.000480275,0.000480275,0.000480275
624,6085.73,0.3276,0.43849,0.29651,0.90578,0.9811,0.74166,0.85838,0.70101,0.95038,0.72983,0.84549,0.56331,1.37646,5.19481,1.69532,1.82042,0.000479038,0.000479038,0.000479038
625,6095.32,0.30324,0.47111,0.26839,0.89748,0.9635,0.72381,0.82374,0.66152,0.93254,0.7119,0.79835,0.54629,1.40713,5.35016,1.85946,1.84222,0.0004778,0.0004778,0.0004778
626,6105.05,0.29044,0.43956,0.27264,0.85969,0.94664,0.72381,0.82863,0.6691,0.91608,0.7119,0.80699,0.56477,1.40852,5.31906,1.78656,1.89278,0.000476562,0.000476562,0.000476562
627,6114.72,0.278,0.40095,0.26524,0.8794,0.97408,0.658,0.8255,0.66538,0.93567,0.64655,0.81847,0.56574,1.37634,5.25447,1.84927,1.86972,0.000475325,0.000475325,0.000475325
628,6124.47,0.27777,0.43333,0.2625,0.88263,0.92698,0.6619,0.82866,0.66518,0.89139,0.65,0.82162,0.55915,1.34115,5.18067,1.95198,1.74989,0.000474087,0.000474087,0.000474087
629,6134.37,0.27591,0.42213,0.2372,0.86221,0.92345,0.66123,0.81468,0.64183,0.887,0.64975,0.80379,0.558,1.30577,5.03247,1.94029,1.71,0.00047285,0.00047285,0.00047285
630,6143.99,0.29045,0.44123,0.25464,0.86972,0.93369,0.68156,0.79568,0.64385,0.79787,0.73461,0.78428,0.55599,1.3143,4.92555,1.92051,1.6946,0.000471613,0.000471613,0.000471613
631,6153.78,0.30521,0.49927,0.29597,0.86132,0.89307,0.68692,0.78756,0.61043,0.85854,0.67588,0.77624,0.54832,1.31682,4.80749,1.79226,1.72599,0.000470375,0.000470375,0.000470375
632,6163.39,0.29227,0.4047,0.26667,0.88003,0.85089,0.71275,0.7865,0.61248,0.7851,0.72872,0.77347,0.55148,1.35609,4.76884,1.81713,1.758,0.000469137,0.000469137,0.000469137
633,6173.36,0.26331,0.42893,0.25457,0.8507,0.91062,0.70224,0.79401,0.61654,0.88049,0.6904,0.77591,0.55856,1.32651,4.62236,1.77002,1.78837,0.0004679,0.0004679,0.0004679
634,6182.89,0.31342,0.42842,0.26638,0.90061,0.91042,0.7046,0.78893,0.61016,0.88059,0.69276,0.77085,0.54933,1.33666,4.59511,1.8365,1.80209,0.000466663,0.000466663,0.000466663
635,6192.58,0.31218,0.44999,0.28568,0.88879,0.89834,0.70608,0.78968,0.61558,0.86842,0.69432,0.77273,0.55326,1.34133,4.62131,1.94444,1.84294,0.000465425,0.000465425,0.000465425
636,6202.29,0.27747,0.41496,0.25199,0.87555,0.9076,0.7058,0.78809,0.6061,0.87617,0.69396,0.77267,0.54826,1.29423,4.60173,1.93752,1.81928,0.000464188,0.000464188,0.000464188
637,6211.83,0.28523,0.40559,0.26128,0.86589,0.86659,0.72837,0.7965,0.63112,0.83631,0.7172,0.77994,0.55869,1.32599,4.70769,1.92495,1.8151,0.00046295,0.00046295,0.00046295
638,6221.88,0.29509,0.46897,0.27108,0.88435,0.92633,0.68611,0.79472,0.62325,0.91142,0.67084,0.77934,0.55524,1.32983,4.76796,1.84985,1.83498,0.000461712,0.000461712,0.000461712
639,6231.51,0.27927,0.39937,0.26327,0.86953,0.83612,0.74036,0.81195,0.64746,0.92253,0.66655,0.79646,0.56121,1.32388,4.96879,1.62273,1.87417,0.000460475,0.000460475,0.000460475
640,6241.21,0.28991,0.4175,0.25635,0.88032,0.83173,0.71617,0.7962,0.6364,0.83173,0.71617,0.80125,0.55957,1.38443,5.13173,1.57898,1.92085,0.000459237,0.000459237,0.000459237
641,6251.34,0.2896,0.37801,0.25661,0.88494,0.7763,0.6953,0.8083,0.66268,0.8603,0.67097,0.81686,0.55908,1.42283,5.35106,1.5374,1.9775,0.000458,0.000458,0.000458
642,6261,0.28212,0.41488,0.25819,0.88168,0.91638,0.62093,0.80684,0.65113,0.85807,0.6703,0.81621,0.55041,1.42821,5.34586,1.60991,1.98445,0.000456763,0.000456763,0.000456763
643,6270.75,0.30248,0.46215,0.27811,0.9014,0.90901,0.62689,0.80786,0.65526,0.92083,0.63468,0.79483,0.54617,1.45071,5.473,1.65268,1.96698,0.000455525,0.000455525,0.000455525
644,6280.6,0.26356,0.40205,0.25158,0.86856,0.88588,0.63087,0.80547,0.65304,0.91602,0.64277,0.79395,0.5409,1.4963,5.63047,1.76869,1.98075,0.000454288,0.000454288,0.000454288
645,6290.66,0.29024,0.46021,0.25968,0.88086,0.79113,0.66939,0.80055,0.65042,0.77136,0.63571,0.75849,0.55328,1.48245,5.69715,1.86461,1.88489,0.00045305,0.00045305,0.00045305
646,6300.13,0.29694,0.43849,0.24781,0.89803,0.80479,0.67363,0.80942,0.66573,0.86542,0.61684,0.76662,0.55335,1.50351,5.73709,1.93774,1.86572,0.000451813,0.000451813,0.000451813
647,6309.84,0.33628,0.49349,0.27875,0.90723,0.8609,0.70889,0.81339,0.6391,0.88636,0.7208,0.82656,0.56896,1.55972,5.66313,2.01393,1.90437,0.000450575,0.000450575,0.000450575
648,6319.68,0.30143,0.44232,0.27476,0.86844,0.86141,0.71178,0.80849,0.63546,0.83545,0.6748,0.76276,0.56423,1.59111,5.66684,1.96323,1.97733,0.000449338,0.000449338,0.000449338
649,6329.18,0.30037,0.4784,0.26629,0.87827,0.87275,0.65694,0.80001,0.62842,0.92148,0.60674,0.75561,0.56617,1.56874,5.48989,1.93898,1.97648,0.0004481,0.0004481,0.0004481
650,6338.84,0.30726,0.47414,0.29268,0.8794,0.87094,0.6619,0.79977,0.62205,0.92908,0.6193,0.75407,0.56738,1.50941,5.37153,1.89435,1.9216,0.000446862,0.000446862,0.000446862
651,6348.49,0.29573,0.49531,0.25505,0.89159,0.89668,0.69098,0.82121,0.6537,0.84638,0.63848,0.77202,0.58058,1.35861,5.0699,1.73141,1.79077,0.000445625,0.000445625,0.000445625
652,6358.04,0.29649,0.45968,0.25092,0.88842,0.77379,0.81567,0.82705,0.66742,0.77071,0.80847,0.81508,0.58849,1.35104,4.92622,1.68776,1.81399,0.000444387,0.000444387,0.000444387
653,6367.93,0.31594,0.42811,0.26746,0.90811,0.80813,0.82725,0.84522,0.67267,0.80813,0.82725,0.83686,0.60516,1.34118,4.77466,1.71683,1.85912,0.00044315,0.00044315,0.00044315
654,6377.91,0.30706,0.44014,0.25691,0.885,0.78669,0.84524,0.85177,0.66167,0.76603,0.83333,0.83512,0.60827,1.33326,4.74499,1.67813,1.88299,0.000441912,0.000441912,0.000441912
655,6387.42,0.30605,0.41629,0.26509,0.87759,0.78838,0.81257,0.83374,0.67005,0.78838,0.81257,0.83217,0.59983,1.32143,4.66492,1.74467,1.90159,0.000440675,0.000440675,0.000440675
656,6397.43,0.31084,0.46189,0.25879,0.88663,0.76028,0.80272,0.83629,0.66922,0.76028,0.80272,0.83351,0.60238,1.32124,4.61379,1.80339,1.91617,0.000439437,0.000439437,0.000439437
